#### 	 Vertical City Weather Generator (VCWG)  	 #### 
# Transpiration from low and high vegetation 
# 0:time [hr] 1:TEgveg_imp [kg m^-2 s^-1] 2:TEtree_imp [kg m^-2 s^-1] 3:TEgveg_bare [kg m^-2 s^-1] 4:TEtree_bare [kg m^-2 s^-1] 5:TEgveg_veg [kg m^-2 s^-1] 6:TEtree_veg [kg m^-2 s^-1]
486 0.000000 0.000019 nan nan 0.000012 0.000019 
487 0.000000 0.000024 nan nan 0.000013 0.000024 
488 0.000000 0.000030 nan nan 0.000015 0.000030 
489 0.000000 0.000039 nan nan 0.000017 0.000039 
490 0.000000 0.000049 nan nan 0.000045 0.000049 
491 0.000000 0.000055 nan nan 0.000054 0.000055 
492 0.000000 0.000042 nan nan 0.000023 0.000042 
493 0.000000 0.000043 nan nan 0.000021 0.000043 
494 0.000000 0.000041 nan nan 0.000019 0.000041 
495 0.000000 0.000037 nan nan 0.000017 0.000037 
496 0.000000 0.000032 nan nan 0.000014 0.000032 
497 0.000000 0.000025 nan nan 0.000011 0.000025 
498 0.000000 0.000008 nan nan 0.000009 0.000008 
499 0.000000 0.000005 nan nan 0.000009 0.000005 
500 0.000000 0.000004 nan nan 0.000008 0.000004 
501 0.000000 0.000004 nan nan 0.000008 0.000004 
502 0.000000 0.000004 nan nan 0.000008 0.000004 
503 0.000000 0.000003 nan nan 0.000008 0.000003 
504 0.000000 0.000003 nan nan 0.000008 0.000003 
505 0.000000 0.000003 nan nan 0.000007 0.000003 
506 0.000000 0.000003 nan nan 0.000007 0.000003 
507 0.000000 0.000003 nan nan 0.000007 0.000003 
508 0.000000 0.000009 nan nan 0.000007 0.000009 
509 0.000000 0.000014 nan nan 0.000009 0.000014 
510 0.000000 0.000018 nan nan 0.000013 0.000018 
511 0.000000 0.000022 nan nan 0.000015 0.000022 
512 0.000000 0.000025 nan nan 0.000016 0.000025 
513 0.000000 0.000030 nan nan 0.000019 0.000030 
514 0.000000 0.000041 nan nan 0.000039 0.000041 
515 0.000000 0.000038 nan nan 0.000036 0.000038 
516 0.000000 0.000031 nan nan 0.000019 0.000031 
517 0.000000 0.000032 nan nan 0.000021 0.000032 
518 0.000000 0.000029 nan nan 0.000017 0.000029 
519 0.000000 0.000026 nan nan 0.000014 0.000026 
520 0.000000 0.000022 nan nan 0.000011 0.000022 
521 0.000000 0.000017 nan nan 0.000008 0.000017 
522 0.000000 0.000006 nan nan 0.000008 0.000006 
523 0.000000 0.000003 nan nan 0.000007 0.000003 
524 0.000000 0.000003 nan nan 0.000007 0.000003 
525 0.000000 0.000003 nan nan 0.000007 0.000003 
526 0.000000 0.000003 nan nan 0.000007 0.000003 
527 0.000000 0.000003 nan nan 0.000007 0.000003 
528 0.000000 0.000003 nan nan 0.000007 0.000003 
529 0.000000 0.000003 nan nan 0.000007 0.000003 
530 0.000000 0.000003 nan nan 0.000007 0.000003 
531 0.000000 0.000003 nan nan 0.000007 0.000003 
532 0.000000 0.000007 nan nan 0.000007 0.000007 
533 0.000000 0.000012 nan nan 0.000008 0.000012 
534 0.000000 0.000016 nan nan 0.000012 0.000016 
535 0.000000 0.000019 nan nan 0.000014 0.000019 
536 0.000000 0.000022 nan nan 0.000016 0.000022 
537 0.000000 0.000014 nan nan 0.000012 0.000014 
538 0.000000 0.000014 nan nan 0.000028 0.000014 
539 0.000000 0.000017 nan nan 0.000028 0.000017 
540 0.000000 0.000026 nan nan 0.000020 0.000026 
541 0.000000 0.000024 nan nan 0.000021 0.000024 
542 0.000000 0.000026 nan nan 0.000019 0.000026 
543 0.000000 0.000022 nan nan 0.000014 0.000022 
544 0.000000 0.000020 nan nan 0.000012 0.000020 
545 0.000000 0.000015 nan nan 0.000008 0.000015 
546 0.000000 0.000005 nan nan 0.000007 0.000005 
547 0.000000 0.000003 nan nan 0.000006 0.000003 
548 0.000000 0.000003 nan nan 0.000006 0.000003 
549 0.000000 0.000002 nan nan 0.000006 0.000002 
550 0.000000 0.000002 nan nan 0.000006 0.000002 
551 0.000000 0.000002 nan nan 0.000006 0.000002 
552 0.000000 0.000002 nan nan 0.000005 0.000002 
553 0.000000 0.000002 nan nan 0.000005 0.000002 
554 0.000000 0.000002 nan nan 0.000005 0.000002 
555 0.000000 0.000002 nan nan 0.000005 0.000002 
556 0.000000 0.000006 nan nan 0.000005 0.000006 
557 0.000000 0.000009 nan nan 0.000007 0.000009 
558 0.000000 0.000015 nan nan 0.000010 0.000015 
559 0.000000 0.000020 nan nan 0.000012 0.000020 
560 0.000000 0.000025 nan nan 0.000012 0.000025 
561 0.000000 0.000030 nan nan 0.000002 0.000030 
562 0.000000 0.000052 nan nan 0.000041 0.000052 
563 0.000000 0.000053 nan nan 0.000051 0.000053 
564 0.000000 0.000037 nan nan 0.000019 0.000037 
565 0.000000 0.000036 nan nan 0.000017 0.000036 
566 0.000000 0.000036 nan nan 0.000014 0.000036 
567 0.000000 0.000034 nan nan 0.000013 0.000034 
568 0.000000 0.000029 nan nan 0.000010 0.000029 
569 0.000000 0.000021 nan nan 0.000008 0.000021 
570 0.000000 0.000007 nan nan 0.000007 0.000007 
571 0.000000 0.000004 nan nan 0.000001 0.000004 
572 0.000000 0.000003 nan nan 0.000001 0.000003 
573 0.000000 0.000003 nan nan 0.000001 0.000003 
574 0.000000 0.000003 nan nan 0.000001 0.000003 
575 0.000000 0.000003 nan nan 0.000005 0.000003 
576 0.000000 0.000003 nan nan 0.000005 0.000003 
577 0.000000 0.000002 nan nan 0.000005 0.000002 
578 0.000000 0.000002 nan nan 0.000005 0.000002 
579 0.000000 0.000002 nan nan 0.000005 0.000002 
580 0.000000 0.000006 nan nan 0.000005 0.000006 
581 0.000000 0.000013 nan nan 0.000007 0.000013 
582 0.000000 0.000018 nan nan 0.000011 0.000018 
583 0.000000 0.000024 nan nan 0.000013 0.000024 
584 0.000000 0.000029 nan nan 0.000014 0.000029 
585 0.000000 0.000035 nan nan 0.000015 0.000035 
586 0.000000 0.000048 nan nan 0.000039 0.000048 
587 0.000000 0.000052 nan nan 0.000044 0.000052 
588 0.000000 0.000050 nan nan 0.000025 0.000050 
589 0.000000 0.000037 nan nan 0.000019 0.000037 
590 0.000000 0.000040 nan nan 0.000017 0.000040 
591 0.000000 0.000044 nan nan 0.000017 0.000044 
592 0.000000 0.000030 nan nan 0.000014 0.000030 
593 0.000000 0.000025 nan nan 0.000010 0.000025 
594 0.000000 0.000008 nan nan 0.000009 0.000008 
595 0.000000 0.000005 nan nan 0.000008 0.000005 
596 0.000000 0.000005 nan nan 0.000009 0.000005 
597 0.000000 0.000004 nan nan 0.000009 0.000004 
598 0.000000 0.000004 nan nan 0.000008 0.000004 
599 0.000000 0.000004 nan nan 0.000008 0.000004 
600 0.000000 0.000004 nan nan 0.000008 0.000004 
601 0.000000 0.000004 nan nan 0.000008 0.000004 
602 0.000000 0.000003 nan nan 0.000007 0.000003 
603 0.000000 0.000003 nan nan 0.000007 0.000003 
604 0.000000 0.000008 nan nan 0.000007 0.000008 
605 0.000000 0.000016 nan nan 0.000008 0.000016 
606 0.000000 0.000021 nan nan 0.000012 0.000021 
607 0.000000 0.000025 nan nan 0.000015 0.000025 
608 0.000000 0.000030 nan nan 0.000018 0.000030 
609 0.000000 0.000034 nan nan 0.000019 0.000034 
610 0.000000 0.000041 nan nan 0.000038 0.000041 
611 0.000000 0.000048 nan nan 0.000042 0.000048 
612 0.000000 0.000043 nan nan 0.000024 0.000043 
613 0.000000 0.000044 nan nan 0.000022 0.000044 
614 0.000000 0.000038 nan nan 0.000018 0.000038 
615 0.000000 0.000031 nan nan 0.000014 0.000031 
616 0.000000 0.000026 nan nan 0.000011 0.000026 
617 0.000000 0.000019 nan nan 0.000009 0.000019 
618 0.000000 0.000006 nan nan 0.000008 0.000006 
619 0.000000 0.000004 nan nan 0.000007 0.000004 
620 0.000000 0.000004 nan nan 0.000006 0.000004 
621 0.000000 0.000004 nan nan 0.000006 0.000004 
622 0.000000 0.000003 nan nan 0.000006 0.000003 
623 0.000000 0.000003 nan nan 0.000006 0.000003 
624 0.000000 0.000002 nan nan 0.000005 0.000002 
625 0.000000 0.000001 nan nan 0.000004 0.000001 
626 0.000000 0.000001 nan nan 0.000004 0.000001 
627 0.000000 0.000001 nan nan 0.000003 0.000001 
628 0.000000 0.000001 nan nan 0.000002 0.000001 
629 0.000000 0.000000 nan nan 0.000001 0.000000 
630 0.000000 0.000000 nan nan 0.000000 0.000000 
631 0.000000 0.000001 nan nan 0.000000 0.000001 
632 0.000000 0.000000 nan nan 0.000000 0.000000 
633 0.000000 0.000001 nan nan 0.000000 0.000001 
634 0.000000 0.000014 nan nan 0.000003 0.000014 
635 0.000000 0.000016 nan nan 0.000008 0.000016 
636 0.000000 0.000022 nan nan 0.000004 0.000022 
637 0.000000 0.000027 nan nan 0.000002 0.000027 
638 0.000000 0.000027 nan nan 0.000002 0.000027 
639 0.000000 0.000025 nan nan 0.000002 0.000025 
640 0.000000 0.000027 nan nan 0.000004 0.000027 
641 0.000000 0.000015 nan nan 0.000003 0.000015 
642 0.000000 0.000004 nan nan 0.000001 0.000004 
643 0.000000 0.000003 nan nan 0.000001 0.000003 
644 0.000000 0.000003 nan nan 0.000001 0.000003 
645 0.000000 0.000002 nan nan 0.000004 0.000002 
646 0.000000 0.000002 nan nan 0.000004 0.000002 
647 0.000000 0.000002 nan nan 0.000005 0.000002 
648 0.000000 0.000002 nan nan 0.000006 0.000002 
649 0.000000 0.000002 nan nan 0.000006 0.000002 
650 0.000000 0.000002 nan nan 0.000006 0.000002 
651 0.000000 0.000002 nan nan 0.000006 0.000002 
652 0.000000 0.000006 nan nan 0.000006 0.000006 
653 0.000000 0.000012 nan nan 0.000008 0.000012 
654 0.000000 0.000017 nan nan 0.000012 0.000017 
655 0.000000 0.000022 nan nan 0.000014 0.000022 
656 0.000000 0.000027 nan nan 0.000015 0.000027 
657 0.000000 0.000033 nan nan 0.000015 0.000033 
658 0.000000 0.000050 nan nan 0.000045 0.000050 
659 0.000000 0.000056 nan nan 0.000054 0.000056 
660 0.000000 0.000037 nan nan 0.000025 0.000037 
661 0.000000 0.000040 nan nan 0.000023 0.000040 
662 0.000000 0.000039 nan nan 0.000021 0.000039 
663 0.000000 0.000034 nan nan 0.000018 0.000034 
664 0.000000 0.000028 nan nan 0.000014 0.000028 
665 0.000000 0.000020 nan nan 0.000009 0.000020 
666 0.000000 0.000008 nan nan 0.000008 0.000008 
667 0.000000 0.000004 nan nan 0.000007 0.000004 
668 0.000000 0.000004 nan nan 0.000007 0.000004 
669 0.000000 0.000003 nan nan 0.000007 0.000003 
670 0.000000 0.000003 nan nan 0.000006 0.000003 
671 0.000000 0.000003 nan nan 0.000006 0.000003 
672 0.000000 0.000003 nan nan 0.000007 0.000003 
673 0.000000 0.000004 nan nan 0.000008 0.000004 
674 0.000000 0.000002 nan nan 0.000006 0.000002 
675 0.000000 0.000001 nan nan 0.000003 0.000001 
676 0.000000 0.000000 nan nan 0.000000 0.000000 
677 0.000000 0.000000 nan nan 0.000000 0.000000 
678 0.000000 0.000000 nan nan 0.000000 0.000000 
679 0.000000 0.000000 nan nan 0.000000 0.000000 
680 0.000000 0.000000 nan nan 0.000000 0.000000 
681 0.000000 0.000000 nan nan 0.000000 0.000000 
682 0.000000 0.000000 nan nan 0.000000 0.000000 
683 0.000000 0.000000 nan nan 0.000000 0.000000 
684 0.000000 0.000000 nan nan 0.000000 0.000000 
685 0.000000 0.000000 nan nan 0.000000 0.000000 
686 0.000000 0.000000 nan nan 0.000000 0.000000 
687 0.000000 0.000000 nan nan 0.000000 0.000000 
688 0.000000 0.000000 nan nan 0.000000 0.000000 
689 0.000000 0.000000 nan nan 0.000000 0.000000 
690 0.000000 0.000000 nan nan 0.000000 0.000000 
691 0.000000 0.000000 nan nan 0.000000 0.000000 
692 0.000000 0.000000 nan nan 0.000000 0.000000 
693 0.000000 0.000000 nan nan 0.000000 0.000000 
694 0.000000 0.000000 nan nan 0.000000 0.000000 
695 0.000000 0.000000 nan nan 0.000000 0.000000 
696 0.000000 0.000000 nan nan 0.000000 0.000000 
697 0.000000 0.000000 nan nan 0.000000 0.000000 
698 0.000000 0.000000 nan nan 0.000000 0.000000 
699 0.000000 0.000001 nan nan 0.000000 0.000001 
700 0.000000 0.000003 nan nan 0.000001 0.000003 
701 0.000000 0.000005 nan nan 0.000000 0.000005 
702 0.000000 0.000006 nan nan 0.000001 0.000006 
703 0.000000 0.000007 nan nan 0.000001 0.000007 
704 0.000000 0.000008 nan nan 0.000001 0.000008 
705 0.000000 0.000013 nan nan 0.000001 0.000013 
706 0.000000 0.000022 nan nan 0.000001 0.000022 
707 0.000000 0.000026 nan nan 0.000000 0.000026 
708 0.000000 0.000030 nan nan 0.000001 0.000030 
709 0.000000 0.000027 nan nan 0.000001 0.000027 
710 0.000000 0.000028 nan nan 0.000002 0.000028 
711 0.000000 0.000026 nan nan 0.000002 0.000026 
712 0.000000 0.000022 nan nan 0.000007 0.000022 
713 0.000000 0.000018 nan nan 0.000007 0.000018 
714 0.000000 0.000004 nan nan 0.000001 0.000004 
715 0.000000 0.000003 nan nan 0.000001 0.000003 
716 0.000000 0.000002 nan nan 0.000001 0.000002 
717 0.000000 0.000002 nan nan 0.000001 0.000002 
718 0.000000 0.000002 nan nan 0.000001 0.000002 
719 0.000000 0.000002 nan nan 0.000001 0.000002 
720 0.000000 0.000002 nan nan 0.000004 0.000002 
721 0.000000 0.000002 nan nan 0.000004 0.000002 
722 0.000000 0.000002 nan nan 0.000004 0.000002 
723 0.000000 0.000002 nan nan 0.000004 0.000002 
724 0.000000 0.000005 nan nan 0.000004 0.000005 
725 0.000000 0.000008 nan nan 0.000006 0.000008 
726 0.000000 0.000012 nan nan 0.000008 0.000012 
727 0.000000 0.000016 nan nan 0.000010 0.000016 
728 0.000000 0.000018 nan nan 0.000011 0.000018 
729 0.000000 0.000016 nan nan 0.000009 0.000016 
730 0.000000 0.000012 nan nan 0.000009 0.000012 
731 0.000000 0.000004 nan nan 0.000004 0.000004 
732 0.000000 0.000000 nan nan 0.000000 0.000000 
733 0.000000 0.000000 nan nan 0.000000 0.000000 
734 0.000000 0.000000 nan nan 0.000000 0.000000 
735 0.000000 0.000000 nan nan 0.000000 0.000000 
736 0.000000 0.000000 nan nan 0.000000 0.000000 
737 0.000000 0.000000 nan nan 0.000000 0.000000 
738 0.000000 0.000000 nan nan 0.000000 0.000000 
739 0.000000 0.000000 nan nan 0.000000 0.000000 
740 0.000000 0.000000 nan nan 0.000000 0.000000 
741 0.000000 0.000000 nan nan 0.000000 0.000000 
742 0.000000 0.000000 nan nan 0.000000 0.000000 
743 0.000000 0.000000 nan nan 0.000000 0.000000 
